event_id,event_date,fight_date,year,fighter_a,fighter_b,a_id,b_id,price_a,price_b,market_prob_a,market_prob_b,winner_side,career_wins_a,career_losses_a,career_draws_a,career_nc_a,career_fights_a,ko_win_pct_a,tko_loss_pct_a,dec_win_pct_a,r5_w_pct_a,r10_w_pct_a,r5_ko_pct_a,r10_ko_pct_a,days_since_last_a,fights_last_365d_a,glicko_mu_a,glicko_phi_a,glicko_sigma_a,avg_opp_glicko_last5_a,is_debut_a,height_cm_a,reach_cm_a,reach_to_height_ratio_a,ko_win_rate_10_a,tko_loss_rate_10_a,dec_rate_10_a,avg_scheduled_rounds_10_a,inactive_180d_flag_a,inactive_365d_flag_a,opp_glicko_min_last5_a,opp_glicko_std_last5_a,career_wins_b,career_losses_b,career_draws_b,career_nc_b,career_fights_b,ko_win_pct_b,tko_loss_pct_b,dec_win_pct_b,r5_w_pct_b,r10_w_pct_b,r5_ko_pct_b,r10_ko_pct_b,days_since_last_b,fights_last_365d_b,glicko_mu_b,glicko_phi_b,glicko_sigma_b,avg_opp_glicko_last5_b,is_debut_b,height_cm_b,reach_cm_b,reach_to_height_ratio_b,ko_win_rate_10_b,tko_loss_rate_10_b,dec_rate_10_b,avg_scheduled_rounds_10_b,inactive_180d_flag_b,inactive_365d_flag_b,opp_glicko_min_last5_b,opp_glicko_std_last5_b,career_wins_diff,career_losses_diff,career_draws_diff,career_nc_diff,career_fights_diff,ko_win_pct_diff,tko_loss_pct_diff,dec_win_pct_diff,r5_w_pct_diff,r10_w_pct_diff,r5_ko_pct_diff,r10_ko_pct_diff,days_since_last_diff,fights_last_365d_diff,glicko_mu_diff,glicko_phi_diff,glicko_sigma_diff,avg_opp_glicko_last5_diff,is_debut_diff,height_cm_diff,reach_cm_diff,reach_to_height_ratio_diff,ko_win_rate_10_diff,tko_loss_rate_10_diff,dec_rate_10_diff,avg_scheduled_rounds_10_diff,inactive_180d_flag_diff,inactive_365d_flag_diff,opp_glicko_min_last5_diff,opp_glicko_std_last5_diff,model_p_a_raw,model_p_a_global,model_p_a,market_p_a,market_p_b,overround,edge_a,side_global,edge_abs_global,mp_global,price_global,bet_global,side_mid,edge_abs_mid,mp_mid,price_mid,bet_mid,side_heavy,mp_heavy,price_heavy,bet_heavy,pnl_global,pnl_global_h5,pnl_mid,pnl_mid_h5,pnl_heavy,pnl_heavy_h5,bet_side,bet,price_bet,pnl,pnl_haircut5
2171,2025-03-01,2025-03-01,2025,Liam Dillon,Mace Ruegg,213069,256572,-110,100,0.5216955301925449,0.478304469807455,a,6.0,2.0,0.0,0.0,8.0,0.3333333333333333,0.0,0.6666666666666666,0.6,0.75,0.0,0.3333333333333333,0.0,4.0,1802.865409782682,168.08122757485225,0.0599957753771392,1783.3488368261892,0.0,170.0,,,0.25,0.0,0.75,10.333333333333334,0.0,0.0,1500.0,191.87392059003125,0.0,0.0,0.0,0.0,0.0,,,,,,,,854.0,0.0,1500.0,350.0,0.06,1557.966267706137,1.0,,,,,,,,1.0,1.0,1557.966267706137,0.0,6.0,2.0,0.0,0.0,8.0,,,,,,,,-854.0,4.0,302.86540978268204,-181.91877242514775,-4.22462286079478e-06,225.38256912005227,-1.0,,,,,,,,-1.0,-1.0,-57.96626770613693,191.87392059003125,0.9019390203089873,0.9040133292856606,0.9146855230080626,0.5116279069767442,0.48837209302325585,0.023809523809523725,0.4030576160313184,a,0.4030576160313184,0.5116279069767442,-110.0,True,a,0.4030576160313184,0.5116279069767442,-110.0,True,,,,False,0.9090909090909091,0.8636363636363635,0.9090909090909091,0.8636363636363635,0.0,0.0,a,True,-110.0,0.9090909090909091,0.8636363636363635
2171,2025-03-01,2025-03-01,2025,Kurt Walker,Leon Woodstock,323458,217185,-500,390,0.7993244584403286,0.2006755415596713,a,13.0,1.0,0.0,0.0,14.0,0.1538461538461538,0.0,0.8461538461538461,1.0,1.0,0.2,0.1,120.0,2.0,1915.3508464498736,160.65421398649514,0.0599928873966542,1439.2305925523074,0.0,169.0,,,0.1,0.0,0.9,6.444444444444445,0.0,0.0,1316.064110182195,86.23585453726336,0.0,3.0,0.0,0.0,3.0,,0.0,,0.0,0.0,,,1281.0,0.0,1356.299309164374,271.10462241604745,0.0599978300550918,1856.3220031941933,0.0,,,,0.0,0.0,1.0,11.333333333333334,1.0,1.0,1770.220857266596,60.11599770347237,13.0,-2.0,0.0,0.0,11.0,,0.0,,1.0,1.0,,,-1161.0,2.0,559.0515372854995,-110.45040842955231,-4.942658437603886e-06,-417.0914106418859,0.0,,,,0.1,0.0,-0.09999999999999998,-4.888888888888889,-1.0,-1.0,-454.1567470844011,26.119856833790998,0.9562791913708374,0.9576266135879228,0.9633981618364097,0.8032786885245903,0.19672131147540986,0.03741496598639449,0.16011947331181942,a,0.16011947331181942,0.8032786885245903,-500.0,True,,0.16011947331181942,0.8032786885245903,-500.0,False,,,,False,0.2,0.19,0.0,0.0,0.0,0.0,a,True,-500.0,0.2,0.19
2171,2025-03-01,2025-03-01,2025,Lewis Crocker,Paddy Donovan,223626,238366,102,100,0.4912136874442474,0.5087863125557527,a,10.0,0.0,0.0,0.0,10.0,0.5,,0.5,1.0,1.0,0.4,0.5,252.0,1.0,2041.9261554320065,166.68637269604838,0.0599926420268966,1617.0921421467897,0.0,175.0,,,0.5,0.0,0.5,8.8,1.0,0.0,1287.7492460533035,220.50498383785416,13.0,0.0,0.0,0.0,13.0,0.7692307692307693,,0.2307692307692307,1.0,1.0,1.0,0.8,280.0,1.0,2025.3034450286525,160.63402867769085,0.0599902155283277,1583.6401139094407,0.0,177.0,,,0.8,0.0,0.2,7.0,1.0,0.0,1500.0,135.73908342476554,-3.0,0.0,0.0,0.0,-3.0,-0.2692307692307693,,0.2692307692307693,0.0,0.0,-0.6,-0.30000000000000004,-28.0,0.0,16.62271040335395,6.05234401835753,2.4264985689012586e-06,33.45202823734894,0.0,-2.0,,,-0.30000000000000004,0.0,0.3,1.8000000000000007,0.0,0.0,-212.25075394669648,84.76590041308862,0.2951702313746711,0.2933963102005285,0.2926328535783096,0.4975124378109453,0.5024875621890548,-0.004950495049504955,-0.2048795842326357,b,0.2048795842326357,0.5024875621890548,100.0,True,b,0.2048795842326357,0.5024875621890548,100.0,True,,,,False,-1.0,-1.0,-1.0,-1.0,0.0,0.0,b,True,100.0,-1.0,-1.0
2174,2025-03-07,2025-03-07,2025,Karriss Artingstall,Raven Chapman,333368,309867,-225,200,0.6700473784495177,0.3299526215504823,a,9.0,1.0,0.0,0.0,10.0,0.1111111111111111,0.0,0.8888888888888888,1.0,0.9,0.2,0.1111111111111111,412.0,0.0,1874.3256258180616,173.75198806047405,0.0599961477742152,1480.4045386403263,0.0,170.0,,,0.1,0.0,0.9,5.111111111111111,1.0,1.0,1402.0226932016326,43.81678365070036,0.0,1.0,0.0,0.0,1.0,,0.0,,0.0,0.0,,,146.0,1.0,1449.4535309002645,307.4153563323096,0.0599992932803104,1916.9364560305396,0.0,,,,0.0,0.0,1.0,10.0,0.0,0.0,1916.9364560305396,0.0,9.0,0.0,0.0,0.0,9.0,,0.0,,1.0,0.9,,,266.0,-1.0,424.8720949177971,-133.66336827183557,-3.1455060952034763e-06,-436.53191739021327,0.0,,,,0.1,0.0,-0.09999999999999998,-4.888888888888889,1.0,1.0,-514.913762828907,43.81678365070036,0.9343081471365895,0.936019293512413,0.9439666000005906,0.675,0.325,0.02564102564102555,0.2689666000005906,a,0.2689666000005906,0.675,-225.0,True,,0.2689666000005906,0.675,-225.0,False,,,,False,0.4444444444444444,0.42222222222222217,0.0,0.0,0.0,0.0,a,True,-225.0,0.4444444444444444,0.42222222222222217
2174,2025-03-07,2025-03-07,2025,Lauren Price,Natasha Jonas,333369,217318,-300,425,0.795233892321271,0.204766107678729,a,12.0,0.0,0.0,0.0,12.0,0.1666666666666666,,0.8333333333333334,1.0,1.0,0.2,0.2,83.0,2.0,2040.6705914349063,168.47490054682638,0.059992422966267,1500.4410761627728,0.0,166.0,,,0.2,0.0,0.8,6.375,0.0,0.0,1337.6891060937023,186.8489249506322,9.0,1.0,1.0,0.0,11.0,0.2222222222222222,0.0,0.7777777777777778,1.0,0.8,0.2,0.25,83.0,1.0,1917.2342096544764,161.3426795241213,0.0599962398654925,1542.8364829109958,0.0,173.0,,,0.2222222222222222,0.0,0.7777777777777778,9.0,0.0,0.0,1393.5954266814451,233.4064746806628,3.0,-1.0,-1.0,0.0,1.0,-0.05555555555555561,,0.05555555555555558,0.0,0.19999999999999996,0.0,-0.04999999999999999,0.0,1.0,123.43638178042988,7.1322210227050675,-3.816899225496384e-06,-42.39540674822297,0.0,-7.0,,,-0.0222222222222222,0.0,0.022222222222222254,-2.625,0.0,0.0,-55.90632058774281,-46.55754973003059,0.6415690291013914,0.6430870343751895,0.6338828318025633,0.7974683544303798,0.20253164556962025,-0.059523809523809534,-0.16358552262781645,b,0.16358552262781645,0.20253164556962025,425.0,True,,0.16358552262781645,0.20253164556962025,425.0,False,,,,False,-1.0,-1.0,0.0,0.0,0.0,0.0,b,True,425.0,-1.0,-1.0
2220,2025-03-14,2025-03-14,2025,Joseph Adorno,Wesley Rivers,210772,382349,-200,174,0.6388292699032643,0.3611707300967358,a,14.0,4.0,2.0,0.0,20.0,0.8571428571428571,0.0,0.1428571428571428,0.6,0.6,1.0,0.8333333333333334,175.0,3.0,1801.0904461696784,138.38553393091675,0.0599900029925051,1590.2884840226557,0.0,168.0,,,0.5,0.0,0.5,10.0,0.0,0.0,1500.0,201.8911878600616,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1500.0,350.0,0.06,,1.0,,,,,,,,0.0,0.0,,,14.0,4.0,2.0,0.0,20.0,,,,,,,,,3.0,301.09044616967844,-211.61446606908325,-9.997007494898236e-06,,-1.0,,,,,,,,0.0,0.0,,,0.8269695424141051,0.829367350976643,0.8148974025630731,0.6462264150943395,0.35377358490566035,0.031630170316301776,0.16867098746873355,a,0.16867098746873355,0.6462264150943395,-200.0,True,a,0.16867098746873355,0.6462264150943395,-200.0,True,,,,False,0.5,0.475,0.5,0.475,0.0,0.0,a,True,-200.0,0.5,0.475
2166,2025-03-15,2025-03-15,2025,Brad Strand,Ionut Baluta,255758,239241,105,-110,0.4876358805846713,0.5123641194153287,b,10.0,1.0,0.0,0.0,11.0,0.3,0.0,0.7,0.8,0.9,0.25,0.3333333333333333,161.0,2.0,1897.209722999168,166.81919210906833,0.0599930864311262,1590.5914450810342,0.0,170.0,,,0.3,0.0,0.7,7.428571428571429,0.0,0.0,1500.0,202.56862938113127,5.0,3.0,1.0,0.0,9.0,0.2,0.0,0.8,0.4,0.5555555555555556,0.0,0.2,231.0,1.0,1777.52450761309,160.23011549912172,0.0600005024232578,1804.322298427678,0.0,179.0,185.0,1.0335195530726258,0.125,0.0,0.875,10.125,1.0,0.0,1500.0,222.72790781984065,5.0,-2.0,-1.0,0.0,2.0,0.09999999999999998,0.0,-0.10000000000000009,0.4,0.34444444444444444,0.25,0.1333333333333333,-70.0,1.0,119.68521538607797,6.589076609946602,-7.415992131602767e-06,-213.73085334664393,0.0,-9.0,,,0.175,0.0,-0.17500000000000004,-2.696428571428571,-1.0,0.0,0.0,-20.15927843870938,0.5684216401235013,0.5692575269950495,0.5665422330292269,0.48220436280137774,0.5177956371986223,0.011614401858304202,0.08433787022784917,a,0.08433787022784917,0.48220436280137774,105.0,True,a,0.08433787022784917,0.48220436280137774,105.0,True,,,,False,-1.0,-1.0,-1.0,-1.0,0.0,0.0,a,True,105.0,-1.0,-1.0
2166,2025-03-15,2025-03-15,2025,Jamaine Ortiz,Yomar Alamo,210512,210442,-900,700,0.8663950245068306,0.1336049754931693,a,7.0,2.0,1.0,0.0,10.0,0.5714285714285714,0.0,0.4285714285714285,0.6,0.7,0.3333333333333333,0.5714285714285714,134.0,2.0,1836.9005596167517,155.4321013358717,0.0599928573821243,1577.3870331177247,0.0,173.0,175.0,1.0115606936416186,0.4444444444444444,0.0,0.5555555555555556,10.333333333333334,0.0,0.0,1411.9723057243054,251.24583756263348,1.0,3.0,0.0,0.0,4.0,0.0,0.3333333333333333,1.0,0.25,0.25,0.0,0.0,169.0,2.0,1471.561383649056,227.20042680975703,0.0599968558383951,1750.6672938588847,0.0,,,,0.0,0.25,0.75,8.666666666666666,0.0,0.0,1234.5156193881153,344.40994347063537,6.0,-1.0,1.0,0.0,6.0,0.5714285714285714,-0.3333333333333333,-0.5714285714285715,0.35,0.44999999999999996,0.3333333333333333,0.5714285714285714,-35.0,0.0,365.3391759676956,-71.76832547388534,-3.998456270797035e-06,-173.28026074115996,0.0,,,,0.4444444444444444,-0.25,-0.19444444444444442,1.6666666666666679,0.0,0.0,177.45668633619016,-93.16410590800189,0.9354007695605612,0.9370964020689313,0.9449423939355754,0.878048780487805,0.12195121951219513,0.02499999999999991,0.06689361344777045,a,0.06689361344777045,0.878048780487805,-900.0,True,,0.06689361344777045,0.878048780487805,-900.0,False,a,0.878048780487805,-900.0,True,0.1111111111111111,0.10555555555555554,0.0,0.0,0.1111111111111111,0.10555555555555554,a,True,-900.0,0.1111111111111111,0.10555555555555554
2187,2025-03-16,2025-03-15,2025,Edgar Berlanga,Jonathan Gonzalez-Ortiz,215023,431209,-1587,1240,0.9066034246365828,0.0933965753634172,a,16.0,1.0,0.0,0.0,17.0,0.6875,0.0,0.3125,0.8,0.9,0.25,0.4444444444444444,182.0,1.0,2101.791141023836,151.55237229019332,0.0599890519828558,1812.8169967315796,0.0,185.0,185.0,1.0,0.4,0.0,0.6,10.333333333333334,1.0,0.0,1468.9889482692856,355.7040366878479,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1500.0,350.0,0.06,,1.0,,,,,,,,0.0,0.0,,,16.0,1.0,0.0,0.0,17.0,,,,,,,,,1.0,601.7911410238362,-198.44762770980668,-1.0948017144199462e-05,,-1.0,,,,,,,,1.0,0.0,,,0.8793010589734273,0.8815378105601475,0.893835464210533,0.9265013418842145,0.07349865811578543,0.015350042909341832,-0.032665877673681565,,0.032665877673681565,0.07349865811578543,1240.0,False,,0.032665877673681565,0.07349865811578543,1240.0,False,a,0.9265013418842145,-1587.0,True,0.0,0.0,0.0,0.0,0.0630119722747322,0.05986137366099558,,False,1240.0,0.0,0.0
2190,2025-03-22,2025-03-22,2025,Cherneka Johnson,Nina Hughes,222381,318103,-163,150,0.6164762476652343,0.3835237523347657,a,4.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.6,0.6666666666666666,0.0,0.0,315.0,1.0,1686.31533425441,194.73214502074515,0.0599977786585541,1683.756022326295,0.0,165.0,164.0,0.993939393939394,0.0,0.0,1.0,9.333333333333334,1.0,0.0,1500.0,251.61829626383613,0.0,1.0,0.0,0.0,1.0,,0.0,,0.0,0.0,,,315.0,1.0,1376.0591053247335,275.1304268715669,0.0599991140723838,1633.2764121938048,0.0,,,,0.0,0.0,1.0,10.0,1.0,0.0,1633.2764121938048,0.0,4.0,1.0,0.0,0.0,5.0,,0.0,,0.6,0.6666666666666666,,,0.0,0.0,310.25622892967635,-80.39828185082175,-1.335413829697818e-06,50.47961013249005,0.0,,,,0.0,0.0,0.0,-0.6666666666666661,0.0,0.0,-133.27641219380484,251.61829626383613,0.8923239716992775,0.8944753140113592,0.9058637967810252,0.6077554064131245,0.39224459358687547,0.019771863117870714,0.2981083903679007,a,0.2981083903679007,0.6077554064131245,-163.0,True,a,0.2981083903679007,0.6077554064131245,-163.0,True,,,,False,0.6134969325153374,0.5828220858895705,0.6134969325153374,0.5828220858895705,0.0,0.0,a,True,-163.0,0.6134969325153374,0.5828220858895705
2190,2025-03-22,2025-03-22,2025,George Kambosos Jr,Jake Wyllie,207989,263935,-1408,750,0.8851003890554434,0.1148996109445565,a,4.0,3.0,0.0,0.0,7.0,0.0,0.3333333333333333,1.0,0.4,0.5714285714285714,0.0,0.0,0.0,2.0,1851.8605745192613,168.7902126860366,0.0600008333506482,1889.380557224737,0.0,177.0,173.0,0.9774011299435028,0.0,0.1428571428571428,0.8571428571428571,11.666666666666666,0.0,0.0,1500.0,229.44460657720523,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,1246.0,0.0,1783.3535517765436,298.3501244704096,0.0600011431888767,1751.101207675702,0.0,,,,0.0,0.0,1.0,8.0,1.0,1.0,1751.101207675702,0.0,3.0,3.0,0.0,0.0,6.0,0.0,,0.0,-0.6,-0.4285714285714286,0.0,0.0,-1246.0,2.0,68.50702274271771,-129.55991178437299,-3.098382284974499e-07,138.27934954903503,0.0,,,,0.0,0.1428571428571428,-0.1428571428571429,3.666666666666666,-1.0,-1.0,-251.10120767570197,229.44460657720523,0.6927817483912414,0.694697385645868,0.6797406337373261,0.8880973582665479,0.11190264173345206,0.05133406147604935,-0.20835672452922183,b,0.20835672452922183,0.11190264173345206,750.0,True,,0.20835672452922183,0.11190264173345206,750.0,False,,0.8880973582665479,-1408.0,False,-1.0,-1.0,0.0,0.0,0.0,0.0,b,True,750.0,-1.0,-1.0
2217,2025-03-28,2025-03-28,2025,Cameron Vuong,Jordan Flynn,406110,246894,-699,550,0.8395196405300505,0.1604803594699494,a,7.0,0.0,0.0,0.0,7.0,0.4285714285714285,,0.5714285714285714,1.0,1.0,0.4,0.4285714285714285,118.0,6.0,1925.1774121064625,174.56763837169066,0.0599943853564096,1543.7202540968854,0.0,,,,0.4285714285714285,0.0,0.5714285714285714,8.5,0.0,0.0,1428.99008013846,142.53943694692873,0.0,0.0,0.0,0.0,0.0,,,,,,,,279.0,2.0,1500.0,350.0,0.06,1812.285854717708,1.0,,,,,,,,1.0,0.0,1793.9967592249843,25.8646868893459,7.0,0.0,0.0,0.0,7.0,,,,,,,,-161.0,4.0,425.1774121064625,-175.43236162830934,-5.614643590397261e-06,-268.5656006208226,-1.0,,,,,,,,-1.0,0.0,-365.0066790865244,116.67475005758283,0.8967345409116962,0.8988520945730246,0.909916897904687,0.8504445484323818,0.14955545156761815,0.028689708289207694,0.059472349472305175,a,0.059472349472305175,0.8504445484323818,-699.0,True,,0.059472349472305175,0.8504445484323818,-699.0,False,a,0.8504445484323818,-699.0,True,0.1430615164520744,0.1359084406294707,0.0,0.0,0.1430615164520744,0.1359084406294707,a,True,-699.0,0.1430615164520744,0.1359084406294707
2186,2025-03-30,2025-03-29,2025,Mikaela Mayer,Sandy Ryan,203822,294274,100,-110,0.4946136817143842,0.505386318285616,a,19.0,3.0,0.0,0.0,22.0,0.1578947368421052,0.0,0.8421052631578947,0.6,0.8,0.0,0.0,183.0,1.0,1929.8087241153576,139.17357898243046,0.0599897852967274,1633.2067259041055,0.0,175.0,169.0,0.9657142857142856,0.0,0.0,1.0,10.0,1.0,0.0,1500.0,182.74963063500908,7.0,2.0,1.0,0.0,10.0,0.4285714285714285,0.0,0.5714285714285714,0.6,0.7,0.3333333333333333,0.4285714285714285,183.0,1.0,1797.6589088657634,149.74388691170438,0.0599992639658702,1711.7366604392805,0.0,177.0,171.0,0.9661016949152542,0.3333333333333333,0.0,0.6666666666666666,9.428571428571429,1.0,0.0,1500.0,194.4672178243423,12.0,1.0,-1.0,0.0,12.0,-0.2706766917293233,0.0,0.2706766917293233,0.0,0.10000000000000009,-0.3333333333333333,-0.4285714285714285,0.0,0.0,132.1498152495942,-10.570307929273923,-9.478669142796992e-06,-78.52993453517502,0.0,-2.0,-2.0,-0.00038740920096858034,-0.3333333333333333,0.0,0.33333333333333337,0.5714285714285712,0.0,0.0,0.0,-11.717587189333216,0.628444298310846,0.6298481454126785,0.6217557118606286,0.48837209302325585,0.5116279069767442,0.023809523809523725,0.13338361883737276,a,0.13338361883737276,0.48837209302325585,100.0,True,a,0.13338361883737276,0.48837209302325585,100.0,True,,,,False,1.0,0.95,1.0,0.95,0.0,0.0,a,True,100.0,1.0,0.95
2227,2025-04-04,2025-04-04,2025,Dan Garber,Hughie Fury,356173,223782,1600,-5000,0.0566037735849056,0.9433962264150944,b,0.0,2.0,0.0,0.0,2.0,,1.0,,0.0,0.0,,,111.0,1.0,1420.2939755399873,290.9297324795742,0.0599988641578863,1961.471937068339,0.0,,,,0.0,1.0,0.0,,0.0,0.0,1890.9311105713757,99.7597935330132,13.0,2.0,0.0,0.0,15.0,0.6153846153846154,0.0,0.3846153846153846,1.0,0.8,0.4,0.625,189.0,3.0,1901.761064910041,168.67528379447853,0.059992105919803,1635.4515190478862,0.0,198.0,203.0,1.0252525252525253,0.5,0.0,0.5,9.6,1.0,0.0,1353.5539039771754,259.3042491350457,-13.0,0.0,0.0,0.0,-13.0,,1.0,,-1.0,-0.8,,,-78.0,-2.0,-481.4670893700536,122.2544486850957,6.758238083298673e-06,326.0204180204528,0.0,,,,-0.5,1.0,-0.5,,-1.0,0.0,537.3772065942003,-159.54445560203254,0.05282613384109255,0.05136613100042705,0.05112564433406765,0.05660377358490567,0.9433962264150945,0.039215686274509665,-0.005478129250838015,,0.005478129250838015,0.9433962264150945,-5000.0,False,,0.005478129250838015,0.9433962264150945,-5000.0,False,b,0.9433962264150945,-5000.0,True,0.0,0.0,0.0,0.0,0.02,0.019,,False,-5000.0,0.0,0.0
2196,2025-04-05,2025-04-05,2025,David Adeleye,Jeamie Tshikeva,247588,322078,-599,475,0.8260284850372387,0.1739715149627613,a,13.0,1.0,0.0,0.0,14.0,0.9230769230769232,1.0,0.0769230769230769,0.8,0.9,1.0,0.8888888888888888,119.0,2.0,1998.062244264616,155.853042334926,0.0599914509248802,1784.741714975383,0.0,193.0,,,0.8,0.1,0.1,6.0,0.0,0.0,1457.7921850338907,282.16825690195,8.0,1.0,0.0,0.0,9.0,0.625,1.0,0.375,0.8,0.8888888888888888,0.75,0.625,63.0,2.0,1819.0402933180408,172.55020739699572,0.0599961726963784,1450.0182931360937,0.0,193.0,,,0.5555555555555556,0.1111111111111111,0.3333333333333333,6.0,0.0,0.0,1407.286370635955,46.22694781233916,5.0,0.0,0.0,0.0,5.0,0.29807692307692324,0.0,-0.29807692307692313,0.0,0.011111111111111183,0.25,0.26388888888888884,56.0,0.0,179.02195094657532,-16.69716506206973,-4.7217714981978576e-06,334.72342183928936,0.0,0.0,,,0.24444444444444446,-0.0111111111111111,-0.2333333333333333,0.0,0.0,0.0,50.50581439793564,235.9413090896108,0.7500287898926541,0.7522709086187458,0.7369133881249315,0.831291860254631,0.16870813974536897,0.03085152702618643,-0.09437847212969952,b,0.09437847212969952,0.16870813974536897,475.0,True,,0.09437847212969952,0.16870813974536897,475.0,False,,,,False,-1.0,-1.0,0.0,0.0,0.0,0.0,b,True,475.0,-1.0,-1.0
2196,2025-04-05,2025-04-05,2025,Dan Hill,Koen Mazoudier,33379,266063,210,-250,0.3153280691692074,0.6846719308307926,b,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1500.0,350.0,0.06,,1.0,,,,,,,,0.0,0.0,,,7.0,3.0,1.0,0.0,11.0,0.2857142857142857,0.6666666666666666,0.7142857142857143,0.4,0.6,0.5,0.3333333333333333,220.0,1.0,1769.2499685979935,157.20537502865278,0.059999865246798,1619.5756916273017,0.0,182.0,180.0,0.989010989010989,0.2222222222222222,0.2222222222222222,0.5555555555555556,8.666666666666666,1.0,0.0,1500.0,205.9495951238084,-7.0,-3.0,-1.0,0.0,-11.0,,,,,,,,,-1.0,-269.24996859799353,192.79462497134722,1.347532019996267e-07,,1.0,,,,,,,,-1.0,0.0,,,0.16598006516141164,0.16373582601231212,0.16724907698086638,0.31111111111111106,0.6888888888888889,0.03686635944700467,-0.14386203413024468,b,0.14386203413024468,0.6888888888888889,-250.0,True,,0.14386203413024468,0.6888888888888889,-250.0,False,,,,False,0.4,0.38,0.0,0.0,0.0,0.0,b,True,-250.0,0.4,0.38
2196,2025-04-05,2025-04-05,2025,Elvis Rodriguez,Lindolfo Delgado,216017,207905,135,-150,0.4221415045899959,0.577858495410004,b,15.0,1.0,0.0,0.0,16.0,0.7333333333333333,0.0,0.2666666666666666,1.0,0.9,0.4,0.5555555555555556,190.0,2.0,2004.8842021150529,161.76286443966848,0.0599944833050093,1532.0206311827617,0.0,175.0,180.0,1.0285714285714285,0.5,0.0,0.5,9.2,1.0,0.0,1376.0919087198547,207.67513428749209,16.0,1.0,0.0,0.0,17.0,0.625,0.0,0.375,1.0,1.0,0.6,0.5,119.0,2.0,1974.6412713660357,157.30051016999482,0.0599908240449518,1462.7071284763554,0.0,175.0,173.0,0.9885714285714284,0.5,0.0,0.5,8.8,0.0,0.0,1419.6351782361262,35.88373157152488,-1.0,0.0,0.0,0.0,-1.0,0.10833333333333328,0.0,-0.10833333333333339,0.0,-0.09999999999999998,-0.19999999999999996,0.05555555555555558,71.0,0.0,30.242930749017205,4.462354269673654,3.659260057499447e-06,69.31350270640633,0.0,0.0,7.0,0.040000000000000036,0.0,0.0,0.0,0.3999999999999986,1.0,0.0,-43.543269516271494,171.7914027159672,0.649070927467326,0.6506521694037647,0.6408260472526432,0.41493775933609955,0.5850622406639003,0.025531914893617058,0.2258882879165437,a,0.2258882879165437,0.41493775933609955,135.0,True,a,0.2258882879165437,0.41493775933609955,135.0,True,,,,False,-1.0,-1.0,-1.0,-1.0,0.0,0.0,a,True,135.0,-1.0,-1.0
2231,2025-04-11,2025-04-10,2025,Dzmitry Asanau,Francesco Patera,326499,224628,-3333,1300,0.9247111084030236,0.0752888915969763,a,11.0,2.0,0.0,0.0,13.0,0.3636363636363636,0.0,0.6363636363636364,1.0,0.9,0.4,0.4444444444444444,154.0,4.0,1825.211075701606,159.19984406439758,0.0599927537463444,1446.9781564912755,0.0,177.0,,,0.4,0.0,0.6,7.166666666666667,0.0,0.0,1404.2384273361297,34.97483084389055,9.0,3.0,0.0,0.0,12.0,0.4444444444444444,0.0,0.5555555555555556,0.6,0.8,0.6666666666666666,0.5,173.0,3.0,1841.7264552521392,162.4888442151965,0.0600007621888824,1638.5472921127052,0.0,177.0,,,0.4,0.0,0.6,9.333333333333334,0.0,0.0,1377.254172284921,252.5971653808361,2.0,-1.0,0.0,0.0,1.0,-0.08080808080808083,0.0,0.08080808080808077,0.4,0.09999999999999998,-0.2666666666666666,-0.05555555555555558,-19.0,1.0,-16.515379550533225,-3.289000150798927,-8.008442538003091e-06,-191.56913562142972,0.0,0.0,,,0.0,0.0,0.0,-2.166666666666667,0.0,0.0,26.98425505120872,-217.62233453694554,0.4324182405737241,0.43185364911545565,0.44177927930846156,0.9314702066074458,0.06852979339255415,0.04229952977404183,-0.4896909272989843,,0.4896909272989843,0.06852979339255415,1300.0,False,,0.4896909272989843,0.06852979339255415,1300.0,False,,0.9314702066074458,-3333.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,False,1300.0,0.0,0.0
