event_id,event_date,matchup_id,fighter_a,fighter_b,price_a,price_b,n_books_a,n_books_b,market_prob_a,market_prob_b,weight_class
929,2019-02-02,6728,Sergio Garcia,Ted Cheeseman,200,-278,1,1,0.3118811881188118,0.6881188118811881,
929,2019-02-02,6896,Lawrence Okolie,Tamas Lodi,-10000,1600,1,1,0.9439200444197667,0.0560799555802332,
929,2019-02-02,6808,Felix Cash,Rasheed Abolaji,-10000,1800,1,1,0.9495252373813095,0.050474762618690654,
929,2019-02-02,6861,Daniel Olea,Jason Sanchez,1000,-2500,1,1,0.08637873754152824,0.9136212624584718,
929,2019-02-02,6860,Enriko Gogokhia,Vitor Jones,-3333,1200,1,1,0.9265856892348489,0.0734143107651512,
929,2019-02-02,6867,Janibek Alimkhanuly,Steven Martinez,-455,300,1,1,0.7663157894736842,0.23368421052631577,
929,2019-02-02,6866,Ismail Iliev,Patrick Day,-116,-116,1,1,0.5,0.5,
929,2019-02-02,6859,Bakhram Murtazaliev,Elvin Ayala,-5000,1400,1,1,0.9363295880149812,0.06367041198501872,
929,2019-02-02,6809,Isa Chaniev,Richard Commey,400,-714,1,1,0.18567518248175185,0.8143248175182483,
929,2019-02-02,6811,Carmine Tommasone,Oscar Valdez,1800,-10000,1,1,0.050474762618690654,0.9495252373813095,
929,2019-02-02,6810,Diego Magdaleno,Teofimo Lopez,1000,-2500,1,1,0.08637873754152824,0.9136212624584718,
1001,2019-02-08,6875,Mark Lucas,Rocky Jerkic,240,-333,1,1,0.27664196268847435,0.7233580373115257,
1001,2019-02-08,6874,Adam Copland,Cesar Mateo Tapia,350,-625,1,1,0.2049469964664311,0.795053003533569,
1001,2019-02-08,6912,Justin Hodges,Rob Baron,-455,300,1,1,0.7663157894736842,0.23368421052631577,
1001,2019-02-08,6873,Denton Vassell,Tim Tszyu,1400,-5000,1,1,0.06367041198501872,0.9363295880149812,
1001,2019-02-08,6868,John Hopoate,Paul Gallen,400,-714,1,1,0.18567518248175185,0.8143248175182483,
998,2019-02-09,6903,Erick Daniel Martinez,Ferdinand Kerobyan,1400,-5000,1,1,0.06367041198501872,0.9363295880149812,
998,2019-02-09,6883,Genisis Libranza,Gilberto Mendoza,-10000,1800,1,1,0.9495252373813095,0.050474762618690654,
998,2019-02-09,6880,Alberto Torres,Angelo Leo,500,-833,1,1,0.1573090541224077,0.8426909458775923,
998,2019-02-09,6878,Deivi Julio Bassa,Xavier Martinez,1800,-10000,1,1,0.050474762618690654,0.9495252373813095,
998,2019-02-09,6886,Genaro Gamez,Ivan Delgado,-1250,600,1,1,0.8663366336633663,0.13366336633663364,
998,2019-02-09,6885,Fernando Castaneda,Tureano Johnson,1200,-3333,1,1,0.0734143107651512,0.9265856892348489,
998,2019-02-09,6888,Azat Hovhannisyan,Lolito Sonsona,-1429,700,1,1,0.8820307075071367,0.1179692924928632,
998,2019-02-09,6884,Adrian Estrella,Oscar Duarte,1200,-3333,1,1,0.0734143107651512,0.9265856892348489,
998,2019-02-09,6877,Eddie Ramirez,Juan Heraldez,600,-1250,1,1,0.13366336633663364,0.8663366336633663,
998,2019-02-09,6876,Erickson Lubin,Ishe Smith,-1667,800,1,1,0.8946332737030412,0.10536672629695885,
998,2019-02-09,6895,Mario Barrios,Richard Zamora,-3333,1200,1,1,0.9265856892348489,0.0734143107651512,
998,2019-02-09,6887,Charles Huerta,Joseph Diaz,1800,-10000,1,1,0.050474762618690654,0.9495252373813095,
998,2019-02-09,6881,Alberto Machado,Andrew Cancio,-2000,800,1,1,0.8955223880597014,0.1044776119402985,
998,2019-02-09,6872,Gervonta Davis,Hugo Ruiz,-5000,1400,1,1,0.9363295880149812,0.06367041198501872,
998,2019-02-09,6890,Franklin Manzanilla,Rey Vargas,800,-2000,1,1,0.1044776119402985,0.8955223880597014,
998,2019-02-09,6889,Javier Fortuna,Sharif Bogere,-400,275,1,1,0.75,0.25,
997,2019-02-10,6882,Cristian Rafael Coria,Joel Diaz Jr,1000,-2500,1,1,0.08637873754152824,0.9136212624584718,
997,2019-02-10,6899,Aelio Mesquita,Saul Rodriguez,1400,-5000,1,1,0.06367041198501872,0.9363295880149812,
997,2019-02-10,6901,Hiroki Okada,Raymundo Beltran,225,-303,1,1,0.2903981264637002,0.7096018735362997,
997,2019-02-10,6900,Andy Vences,Dardan Zenunaj,-3333,1200,1,1,0.9265856892348489,0.0734143107651512,
997,2019-02-10,6897,Carlos Castro,Genesis Servania,225,-303,1,1,0.2903981264637002,0.7096018735362997,
997,2019-02-10,6898,Jose Carlos Ramirez,Jose Zepeda,-909,550,1,1,0.854138055655945,0.14586194434405494,
1007,2019-02-15,6916,Nico Hernandez,Victor Trejo Garcia,-2500,1000,1,1,0.9136212624584718,0.08637873754152824,
1007,2019-02-15,6915,Aslambek Idigov,Calvin Metcalf,-1429,700,1,1,0.8820307075071367,0.1179692924928632,
1007,2019-02-15,6914,Bakhtiyar Eyubov,Jose Luis Rodriguez,-10000,1800,1,1,0.9495252373813095,0.050474762618690654,
1007,2019-02-15,6922,Mikaela Mayer,Yareli Larios,-2000,1000,1,1,0.9128630705394192,0.08713692946058092,
1007,2019-02-15,6920,Cristian Olivas,Tyler Howard,600,-1250,1,1,0.13366336633663364,0.8663366336633663,
1007,2019-02-15,6918,Albert Bell,Edward Kakembo,-10000,1800,1,1,0.9495252373813095,0.050474762618690654,
1007,2019-02-15,6921,Felipe Romero,Steven Nelson,1800,-10000,1,1,0.050474762618690654,0.9495252373813095,
1007,2019-02-15,6919,Kevin Cruz,Rondale Hubbert,-1429,700,1,1,0.8820307075071367,0.1179692924928632,
1007,2019-02-15,6917,Hevinson Herrera,Ismail Muwendo,1800,-10000,1,1,0.050474762618690654,0.9495252373813095,
1007,2019-02-15,6913,Apti Davtaev,Richard Carmack,-10000,1800,1,1,0.9495252373813095,0.050474762618690654,
1007,2019-02-15,6943,Giovanni Escaner,Joshua Greer Jr,400,-625,1,1,0.18831168831168835,0.8116883116883117,
1007,2019-02-15,6923,Derrick Webster,Lennox Allen,-833,500,1,1,0.8426909458775923,0.1573090541224077,
1007,2019-02-15,6934,Jesse Angel Hernandez,Thomas Patrick Ward,162,-200,1,1,0.3640776699029126,0.6359223300970873,
1007,2019-02-15,6933,Mykal Fox,Shohjahon Ergashev,1200,-3333,1,1,0.0734143107651512,0.9265856892348489,
926,2019-02-16,6911,Khasan Baysangurov,Rob Brant,400,-714,1,1,0.18567518248175185,0.8143248175182483,
926,2019-02-16,6940,Ivan Redkach,Tyrone Harris,-5000,1400,1,1,0.9363295880149812,0.06367041198501872,
926,2019-02-16,6942,Fernando Vargas Parra,Marlon Tapales,1800,-10000,1,1,0.050474762618690654,0.9495252373813095,
926,2019-02-16,6929,Ivan Leon Benitez,Jerry Perez,550,-1000,1,1,0.14473684210526316,0.8552631578947368,
926,2019-02-16,6928,Julian Rodarte,Miguel Angel Mendoza,-3333,1200,1,1,0.9265856892348489,0.0734143107651512,
926,2019-02-16,6944,Neri Ariel Cruz Romero,Thomas Smith,-1429,700,1,1,0.8820307075071367,0.1179692924928632,
926,2019-02-16,6941,Micki Nielsen,Yves Ngabu,200,-278,1,1,0.3118811881188118,0.6881188118811881,
926,2019-02-16,6930,Hugo Centeno Jr,Oscar Cortez,-10000,1800,1,1,0.9495252373813095,0.050474762618690654,
926,2019-02-16,6924,Leo Santa Cruz,Rafael Rivera,-10000,1800,1,1,0.9495252373813095,0.050474762618690654,
926,2019-02-16,6926,Carlos Licona,Deejay Kriel,110,-152,1,1,0.4411764705882353,0.5588235294117647,
926,2019-02-16,6910,John Molina Jr,Omar Figueroa Jr,333,-500,1,1,0.21699819168173598,0.783001808318264,
926,2019-02-16,6925,Cesar Juarez,Ryosuke Iwasa,175,-250,1,1,0.3373493975903614,0.6626506024096386,
1011,2019-02-22,6969,Antonio Vargas,Lucas Rafael Baez,-5000,1400,1,1,0.9363295880149812,0.06367041198501872,
1011,2019-02-22,6946,Billy Limov,Joel Camilleri,200,-278,1,1,0.3118811881188118,0.6881188118811881,
1011,2019-02-22,6945,Blake Caparello,Reagen Dessaix,-400,275,1,1,0.75,0.25,
1011,2019-02-22,6948,Antonio Vargas,Wilner Soto,-5000,1400,1,1,0.9363295880149812,0.06367041198501872,
1011,2019-02-22,6947,Carlos Monroe,Jonathan Tavira,-2500,1000,1,1,0.9136212624584718,0.08637873754152824,
1011,2019-02-22,6949,Manuel Mendez,Yomar Alamo,150,-189,1,1,0.3795141168745897,0.6204858831254104,
982,2019-02-23,6977,Alan Isaias Luques Castillo,Anthony Cacace,500,-909,1,1,0.15611944917221104,0.843880550827789,
982,2019-02-23,6976,Cedric Peynaud,Chris Kongo,750,-2000,1,1,0.1099476439790576,0.8900523560209423,
982,2019-02-23,6935,Lee Selby,Omar Douglas,-833,450,1,1,0.8308096835615196,0.16919031643848037,
982,2019-02-23,6974,Joselito Velazquez,Kevin Villanueva,-714,400,1,1,0.8143248175182483,0.18567518248175185,
982,2019-02-23,6954,Andre Sterling,Ricky Summers,-227,162,1,1,0.6452361837394492,0.3547638162605507,
982,2019-02-23,6812,Bermane Stiverne,Joe Joyce,1200,-3333,1,1,0.0734143107651512,0.9265856892348489,
982,2019-02-23,6973,Federico Jesus Benjamin Malespina,Justin Pauldo,1800,-10000,1,1,0.050474762618690654,0.9495252373813095,
982,2019-02-23,6652,Chris Eubank Jnr,James Degale,-111,-111,1,1,0.5,0.5,
982,2019-02-23,6972,Hector Tanajara,Ivan Delgado,-1000,550,1,1,0.8552631578947368,0.14473684210526316,
982,2019-02-23,6971,Seniesa Estrada,Yenifer Leon,-1429,700,1,1,0.8820307075071367,0.1179692924928632,
982,2019-02-23,6956,Breidis Prescott,Bryant Perrella,1800,-10000,1,1,0.050474762618690654,0.9495252373813095,
982,2019-02-23,6975,Emiliano Cruz,Omar Alejandro Aguilar,300,-455,1,1,0.23368421052631577,0.7663157894736842,
982,2019-02-23,6957,Jamal James,Janer Gonzalez,-1667,800,1,1,0.8946332737030412,0.10536672629695885,
982,2019-02-23,6955,Jeison Rosario,Mark Anthony Hernandez,-303,225,1,1,0.7096018735362997,0.2903981264637002,
982,2019-02-23,6950,Joel Cordova,Jose Briegel Quirino,200,-278,1,1,0.3118811881188118,0.6881188118811881,
982,2019-02-23,6931,Brandon Rios,Humberto Soto,-833,500,1,1,0.8426909458775923,0.1573090541224077,
982,2019-02-23,6909,Anthony Dirrell,Avni Yildirim,-714,450,1,1,0.8283062645011601,0.1716937354988399,
1013,2019-03-01,6980,Michal Cieslak,Youri Kayembre Kalenga,-909,500,1,1,0.843880550827789,0.15611944917221104,
1013,2019-03-01,6979,Piotr Gudel,Viktor Kotochigov,150,-189,1,1,0.3795141168745897,0.6204858831254104,
1013,2019-03-01,6995,Mussa Tursyngaliyev,Vincent Jennings,-2500,1000,1,1,0.9136212624584718,0.08637873754152824,
1013,2019-03-01,6986,Felipe Rivas,Jorge de Jesus Romero,1400,-5000,1,1,0.06367041198501872,0.9363295880149812,
1013,2019-03-01,6984,Carlos Ruiz,Hairon Socarras,350,-625,1,1,0.2049469964664311,0.795053003533569,
1013,2019-03-01,6978,Derrieck Cuevas,Ed Paredes,-2500,1000,1,1,0.9136212624584718,0.08637873754152824,
1013,2019-03-01,6985,Ricardo Espinoza Franco,Ricardo Nunez,-1667,800,1,1,0.8946332737030412,0.10536672629695885,
990,2019-03-02,7006,Gabor Gorbics,Kieron Conway,800,-2500,1,1,0.10358565737051792,0.8964143426294822,
990,2019-03-02,7028,Kristijan Krstacic,Tom Schwarz,600,-1250,1,1,0.13366336633663364,0.8663366336633663,
990,2019-03-02,7019,Kamil Sokolowski,Lucas Browne,275,-400,1,1,0.25,0.75,
990,2019-03-02,6996,Anthony Sims Jr,Mateo Damian Veron,-5000,1100,1,1,0.9216589861751152,0.07834101382488479,
990,2019-03-02,6990,Richard Riakporhe,Tommy McCarthy,-120,-120,1,1,0.5,0.5,
990,2019-03-02,6989,Emmanuel Dominguez,Jordan Gill,800,-2500,1,1,0.10358565737051792,0.8964143426294822,
990,2019-03-02,7027,Chris Chatman,Isaiah Steen,1000,-2500,1,1,0.08637873754152824,0.9136212624584718,
990,2019-03-02,7017,Edwin Rodriguez,Mitch Williams,-5000,1400,1,1,0.9363295880149812,0.06367041198501872,
990,2019-03-02,6988,Abraham Osei Bonsu,Leigh Wood,800,-2500,1,1,0.10358565737051792,0.8964143426294822,
990,2019-03-02,6981,Agit Kabayel,Andriy Rudenko,-2500,1000,1,1,0.9136212624584718,0.08637873754152824,
990,2019-03-02,7015,Antonio Russell,Jose Maria Cardenas,-1429,700,1,1,0.8820307075071367,0.1179692924928632,
990,2019-03-02,7018,Leduan Barthelemy,Miguel Angel Perez Aispuro,-5000,1400,1,1,0.9363295880149812,0.06367041198501872,
990,2019-03-02,7016,Jose Marrufo,Richardson Hitchins,800,-1667,1,1,0.10536672629695885,0.8946332737030412,
990,2019-03-02,7023,Dan Karpency,Jamie Walker,250,-357,1,1,0.26779958980369173,0.7322004101963082,
990,2019-03-02,7026,Ed Fountain,Hemi Ahio,550,-1000,1,1,0.14473684210526316,0.8552631578947368,
990,2019-03-02,7025,Donovan Dennis,Stephen Shaw,200,-278,1,1,0.3118811881188118,0.6881188118811881,
990,2019-03-02,7022,Junior Fa,Newfel Ouatah,-1000,550,1,1,0.8552631578947368,0.14473684210526316,
990,2019-03-02,7024,George Arias,Robert Simms,-303,225,1,1,0.7096018735362997,0.2903981264637002,
990,2019-03-02,7002,Bryan de Gracia,Eduardo Ramirez,120,-152,1,1,0.4297407912687586,0.5702592087312415,
990,2019-03-02,6983,Christian Hammer,Luis Ortiz,800,-1667,1,1,0.10536672629695885,0.8946332737030412,
990,2019-03-02,6982,Brian Carlos Castano,Erislandy Lara,125,-164,1,1,0.4170616113744075,0.5829383886255923,
939,2019-03-08,6993,Archie Sharp,Lucas Ballingall,-357,250,1,1,0.7322004101963082,0.26779958980369173,
939,2019-03-08,6991,Daniel Dubois,Razvan Cojanu,-10000,1600,1,1,0.9439200444197667,0.0560799555802332,
939,2019-03-08,6999,Erika Cruz Hernandez,Vissia Trovato,150,-189,1,1,0.3795141168745897,0.6204858831254104,
939,2019-03-08,6998,Maxim Prodan,Steve Jamoye,-1000,550,1,1,0.8552631578947368,0.14473684210526316,
939,2019-03-08,6994,Joe Mullender,Liam Williams,900,-3333,1,1,0.09338193292168756,0.9066180670783124,
939,2019-03-08,6992,Chris Jenkins,Johnny Garton,400,-714,1,1,0.18567518248175185,0.8143248175182483,
939,2019-03-08,6997,Daniele Scardina,Henri Kekalainen,-2500,1000,1,1,0.9136212624584718,0.08637873754152824,
939,2019-03-08,6936,Anthony Yarde,Travis Reeves,-10000,1600,1,1,0.9439200444197667,0.0560799555802332,
939,2019-03-08,7005,Alejandro Villasenor Hernandez,Julian Yedras,-116,-116,1,1,0.5,0.5,
939,2019-03-08,7000,Mario Andrade,Saul Juarez,-111,-120,1,1,0.49095295536791317,0.5090470446320868,
940,2019-03-09,7004,Anthony Fox,Morgan Jones,250,-357,1,1,0.26779958980369173,0.7322004101963082,
940,2019-03-09,7051,Derrick Findley,Junior Younan,1800,-10000,1,1,0.050474762618690654,0.9495252373813095,
940,2019-03-09,7050,Frank Rojas,Israil Madrimov,800,-1667,1,1,0.10536672629695885,0.8946332737030412,
940,2019-03-09,7032,Gustave Tamba,Shamil Ismailov,-1429,700,1,1,0.8820307075071367,0.1179692924928632,
940,2019-03-09,7020,Paul Mendez,Yamaguchi Falcao,1200,-3333,1,1,0.0734143107651512,0.9265856892348489,
940,2019-03-09,7003,Nathan Thorley,Paddy McDonagh,-625,350,1,1,0.795053003533569,0.2049469964664311,
940,2019-03-09,7031,Andrew Francillette,Kamil Szeremeta,550,-1000,1,1,0.14473684210526316,0.8552631578947368,
940,2019-03-09,7021,Joey Dawejko,Sergey Kuzmin,1400,-5000,1,1,0.06367041198501872,0.9363295880149812,
940,2019-03-09,7011,Eimantas Stanionis,Samuel Figueroa,-625,400,1,1,0.8116883116883117,0.18831168831168835,
940,2019-03-09,7014,Hevinson Herrera,Robert Guerrero,1400,-5000,1,1,0.06367041198501872,0.9363295880149812,
940,2019-03-09,7013,Carlos Padilla,Jesus Marcelo Andres Cuellar,1800,-10000,1,1,0.050474762618690654,0.9495252373813095,
940,2019-03-09,7010,Damien Vazquez,Juan Carlos Payano,275,-400,1,1,0.25,0.75,
940,2019-03-09,7009,Callum Johnson,Sean Monaghan,-1250,600,1,1,0.8663366336633663,0.13366336633663364,
940,2019-03-09,7008,Maurice Hooker,Mikkel Lespierre,-3333,1200,1,1,0.9265856892348489,0.0734143107651512,
940,2019-03-09,6962,Amir Mansour,Efe Ajagba,800,-1667,1,1,0.10536672629695885,0.8946332737030412,
940,2019-03-09,6961,Abel Ramos,Francisco Santana,130,-164,1,1,0.41172800998128506,0.5882719900187149,
940,2019-03-09,7007,Dmitry Bivol,Joe Smith Jr,-2500,1000,1,1,0.9136212624584718,0.08637873754152824,
940,2019-03-09,6960,Shawn Porter,Yordenis Ugas,-333,250,1,1,0.7291210509852988,0.2708789490147013,
1006,2019-03-15,6906,Jono Carroll,Tevin Farmer,600,-1250,1,1,0.13366336633663364,0.8663366336633663,
1006,2019-03-15,6905,Katie Taylor,Rose Volante,-5000,1400,1,1,0.9363295880149812,0.06367041198501872,
1006,2019-03-15,7054,Luke Wilton,Tommy Frank,350,-625,1,1,0.2049469964664311,0.795053003533569,
1006,2019-03-15,7053,D'Mitrius Ballard,Victor Fonseca,-1429,700,1,1,0.8820307075071367,0.1179692924928632,
1006,2019-03-15,7052,Adrian Young,Luke Campbell,1800,-10000,1,1,0.050474762618690654,0.9495252373813095,
1006,2019-03-15,7033,Daniyar Yeleussinov,Silverio Ortiz,-5000,1400,1,1,0.9363295880149812,0.06367041198501872,
1006,2019-03-15,6963,Gabriel Rosado,Maciej Sulecki,550,-1000,1,1,0.14473684210526316,0.8552631578947368,
1006,2019-03-15,6964,Avery Sparrow,Henry Lundy,-105,-125,1,1,0.4796954314720812,0.5203045685279188,
968,2019-03-16,7038,James Roach,Lindolfo Delgado,1200,-3333,1,1,0.0734143107651512,0.9265856892348489,
968,2019-03-16,7037,Jesse Rodriguez,Rauf Aghayev,-1667,800,1,1,0.8946332737030412,0.10536672629695885,
968,2019-03-16,7035,Charles Martin,Gregory Corbin,-556,350,1,1,0.792273590880304,0.207726409119696,
968,2019-03-16,7036,Fernando Garcia,Marlon Olea,-1250,600,1,1,0.8663366336633663,0.13366336633663364,
968,2019-03-16,7040,Alberto Mercado,Sergio Lopez,-3333,1200,1,1,0.9265856892348489,0.0734143107651512,
968,2019-03-16,7041,Nestor Bravo,Rolando Chinea,-400,275,1,1,0.75,0.25,
968,2019-03-16,7039,Jayson Velez,Victor Terrazas,-455,300,1,1,0.7663157894736842,0.23368421052631577,
968,2019-03-16,6967,Chris Arreola,Jean Pierre Augustin,-357,250,1,1,0.7322004101963082,0.26779958980369173,
968,2019-03-16,6966,Luis Nery,McJoe Arroyo,-2500,1000,1,1,0.9136212624584718,0.08637873754152824,
968,2019-03-16,6965,David Benavidez,J'leon Love,-1429,700,1,1,0.8820307075071367,0.1179692924928632,
968,2019-03-16,4141,Errol Spence Jr.,Mikey Garcia,-400,300,1,1,0.7619047619047619,0.23809523809523808,
1016,2019-03-17,7029,Michael Conlan,Ruben Garcia Hernandez,-10000,1800,1,1,0.9495252373813095,0.050474762618690654,
1016,2019-03-17,7034,Adriano Ramirez,Josue Vargas,1200,-3333,1,1,0.0734143107651512,0.9265856892348489,
1016,2019-03-17,7030,Luis Collazo,Samuel Vargas,-152,120,1,1,0.5702592087312415,0.4297407912687586,
1005,2019-03-23,7055,German Argentino Benitez,Lewis Ritson,750,-2000,1,1,0.1099476439790576,0.8900523560209423,
1005,2019-03-23,7046,Kelvin Dotel,Sam Maxwell,175,-227,1,1,0.3437582128777924,0.6562417871222076,
1005,2019-03-23,7042,Josue Bendana,Ryan Garner,800,-2500,1,1,0.10358565737051792,0.8964143426294822,
1005,2019-03-23,6951,Cj Challenger,Kyle Haywood,-152,110,1,1,0.5588235294117647,0.4411764705882353,
1005,2019-03-23,6904,Lawrence Okolie,Wadi Camacho,-1667,700,1,1,0.8830033768125539,0.11699662318744622,
1005,2019-03-23,6938,Joshua Buatsi,Liam Conroy,-3333,900,1,1,0.9066180670783124,0.09338193292168756,
1005,2019-03-23,7049,Jordan McCorry,Sam Bowen,1600,-10000,1,1,0.0560799555802332,0.9439200444197667,
1005,2019-03-23,6939,Angel Moreno,Charlie Edwards,1200,-10000,1,1,0.07209136331192006,0.92790863668808,
1005,2019-03-23,7044,Maxim Dadashev,Ricky Sismundo,-3333,1200,1,1,0.9265856892348489,0.0734143107651512,
1005,2019-03-23,7043,Bogdan Dinu,Kubrat Pulev,800,-1667,1,1,0.10536672629695885,0.8946332737030412,
1005,2019-03-23,7045,Jessie Magdaleno,Rico Ramos,-833,500,1,1,0.8426909458775923,0.1573090541224077,
1017,2019-03-24,7048,Anthony Peterson,Argenis Mendez,-116,-116,1,1,0.5,0.5,
1017,2019-03-24,7047,Lamont Peterson,Sergey Lipinets,-116,-116,1,1,0.5,0.5,
1022,2019-03-29,7083,Michal Zerominski,Oktavian Gratii,-714,450,1,1,0.8283062645011601,0.1716937354988399,
1022,2019-03-29,7084,Michal Lesniak,Vladyslav Gela,-120,-120,1,1,0.5,0.5,
1022,2019-03-29,7135,Conrad Cummings,Luke Keeler,200,-278,1,1,0.3118811881188118,0.6881188118811881,
1022,2019-03-29,7082,Lukasz Wierzbicki,Mykola Vovk,-714,400,1,1,0.8143248175182483,0.18567518248175185,
1000,2019-03-30,7140,Fadhili Majiha,Paul Butler,1600,-10000,1,1,0.0560799555802332,0.9439200444197667,
1000,2019-03-30,7138,Craig Glover,Vaclav Pejsar,-5000,1100,1,1,0.9216589861751152,0.07834101382488479,
1000,2019-03-30,7139,Des Newton,Gerard Carrroll,550,-1000,1,1,0.14473684210526316,0.8552631578947368,
1000,2019-03-30,7148,Brandon Oertel,Moussa Gholam,300,-455,1,1,0.23368421052631577,0.7663157894736842,
1000,2019-03-30,7147,Cesar Nunez,Guillermo Rivero,-455,300,1,1,0.7663157894736842,0.23368421052631577,
1000,2019-03-30,7137,Przemyslaw Binienda,Thomas Whittaker Hart,1600,-10000,1,1,0.0560799555802332,0.9439200444197667,
1000,2019-03-30,7136,Feriche Mashauri,Natasha Jonas,900,-3333,1,1,0.09338193292168756,0.9066180670783124,
1000,2019-03-30,7103,Aiden Metcalfe,Allan Phelan,-175,125,1,1,0.5887850467289719,0.41121495327102797,
1000,2019-03-30,6959,David Price,Kash Ali,-625,350,1,1,0.795053003533569,0.2049469964664311,
1000,2019-03-30,7128,David Avanesyan,Kerman Lejarraga,400,-625,1,1,0.18831168831168835,0.8116883116883117,
1000,2019-03-30,7095,Dylan Moran,Gyorgy Mizsei Jr,-3333,900,1,1,0.9066180670783124,0.09338193292168756,
1000,2019-03-30,6958,Philip Bowes,Tom Farrell,-200,150,1,1,0.625,0.375,
1000,2019-03-30,6864,Joe Hughes,Robbie Davies Jr,350,-625,1,1,0.2049469964664311,0.795053003533569,
1000,2019-03-30,7134,Alfonso Olvera,Herbert Acevedo,-139,110,1,1,0.5498210585797701,0.45017894142022974,
1000,2019-03-30,7132,Jeremy Ramos,Neeco Macias,1400,-5000,1,1,0.06367041198501872,0.9363295880149812,
1000,2019-03-30,7130,Eduardo Hernandez,Ibrahim Class,-714,450,1,1,0.8283062645011601,0.1716937354988399,
1000,2019-03-30,6865,Anthony Fowler,Scott Fitzgerald,-833,450,1,1,0.8308096835615196,0.16919031643848037,
1000,2019-03-30,7094,Eric Donovan,Stephen McAfee,-1000,550,1,1,0.8552631578947368,0.14473684210526316,
1000,2019-03-30,6863,Liam Smith,Sam Eggington,-1250,600,1,1,0.8663366336633663,0.13366336633663364,
1000,2019-03-30,7099,Askhat Ualikhanov,Jose Lopez,-189,150,1,1,0.6204858831254104,0.3795141168745897,
1000,2019-03-30,7098,Christian Mbilli,Christopher Pearson,-3333,1200,1,1,0.9265856892348489,0.0734143107651512,
1000,2019-03-30,7143,Antonio Orozco,Jose Rodriguez,-2500,1000,1,1,0.9136212624584718,0.08637873754152824,
1000,2019-03-30,7142,Christian Mbilli,Humberto Gutierrez Ochoa,-5000,1400,1,1,0.9363295880149812,0.06367041198501872,
1000,2019-03-30,7141,Danielito Zorilla,Gamaliel Diaz,-10000,1800,1,1,0.9495252373813095,0.050474762618690654,
1000,2019-03-30,7131,Joet Gonzalez,Rodrigo Guerrero,-1000,550,1,1,0.8552631578947368,0.14473684210526316,
1000,2019-03-30,7100,Egidijus Kavaliauskas,Ray Robinson,-5000,1400,1,1,0.9363295880149812,0.06367041198501872,
1000,2019-03-30,7097,Fredrick Lawson,Juan Ruiz,-3333,1200,1,1,0.9265856892348489,0.0734143107651512,
1000,2019-03-30,7146,Eduardo Hernandez,Ibrahim Mgender,-714,450,1,1,0.8283062645011601,0.1716937354988399,
1000,2019-03-30,7102,Keita Obara,Kudratillo Abdukakhorov,1200,-3333,1,1,0.0734143107651512,0.9265856892348489,
1000,2019-03-30,7133,Angel Acosta,Ganigan Lopez,-714,450,1,1,0.8283062645011601,0.1716937354988399,
